"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","WHEAT - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT - ACRES PLANTED  -  <b>VALUE</b>","WHEAT - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>"
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","GARFIELD","071","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","500","","700","","12,100","","24.2","","","","","","","","","","500","","700","","12,100","","24.2","","500","","700","","12,100","","24.2","","","","","","","","","","500","","700","","12,100","","24.2",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","HOLT","089","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","2,800","","3,000","","63,600","","22.7","","400","","400","","17,200","","43","","2,400","","2,600","","46,400","","19.3","","2,800","","3,000","","63,600","","22.7","","400","","400","","17,200","","43","","2,400","","2,600","","46,400","","19.3",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","KEYA PAHA","103","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","800","","900","","23,500","","29.4","","300","","300","","12,600","","42","","500","","600","","10,900","","21.8","","800","","900","","23,500","","29.4","","300","","300","","12,600","","42","","500","","600","","10,900","","21.8",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOGAN","113","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","6,400","","6,800","","189,200","","29.6","","100","","100","","4,300","","43","","6,300","","6,700","","184,900","","29.3","","6,400","","6,800","","189,200","","29.6","","100","","100","","4,300","","43","","6,300","","6,700","","184,900","","29.3",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","300","","400","","6,300","","21","","","","","","","","","","300","","400","","6,300","","21","","300","","400","","6,300","","21","","","","","","","","","","300","","400","","6,300","","21",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","200","","200","","4,400","","22","","","","","","","","","","200","","200","","4,400","","22","","200","","200","","4,400","","22","","","","","","","","","","200","","200","","4,400","","22",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ROCK","149","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","300","","400","","10,300","","34.3","","200","","200","","8,400","","42","","100","","200","","1,900","","19","","300","","400","","10,300","","34.3","","200","","200","","8,400","","42","","100","","200","","1,900","","19",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","THOMAS","171","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","100","","100","","2,200","","22","","","","","","","","","","100","","100","","2,200","","22","","100","","100","","2,200","","22","","","","","","","","","","100","","100","","2,200","","22",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","WHEELER","183","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","100","","100","","2,300","","23","","","","","","","","","","100","","100","","2,300","","23","","100","","100","","2,300","","23","","","","","","","","","","100","","100","","2,300","","23",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","114,000","","117,100","","3,286,600","","28.8","","2,400","","2,400","","103,200","","43","","111,600","","114,700","","3,183,400","","28.5","","114,000","","117,100","","3,286,600","","28.8","","2,400","","2,400","","103,200","","43","","111,600","","114,700","","3,183,400","","28.5",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","233,500","","237,900","","8,181,100","","35","","4,000","","4,000","","172,000","","43","","229,500","","233,900","","8,009,100","","34.9","","233,500","","237,900","","8,181,100","","35","","4,000","","4,000","","172,000","","43","","229,500","","233,900","","8,009,100","","34.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","43,000","","46,000","","1,502,000","","34.9","","400","","400","","20,000","","50","","42,600","","45,600","","1,482,000","","34.8","","43,000","","46,000","","1,502,000","","34.9","","400","","400","","20,000","","50","","42,600","","45,600","","1,482,000","","34.8",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","92,200","","95,300","","3,505,400","","38","","4,100","","4,100","","164,000","","40","","88,100","","91,200","","3,341,400","","37.9","","92,200","","95,300","","3,505,400","","38","","4,100","","4,100","","164,000","","40","","88,100","","91,200","","3,341,400","","37.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","69,900","","71,000","","2,632,200","","37.7","","2,100","","2,100","","94,500","","45","","67,800","","68,900","","2,537,700","","37.4","","69,900","","71,000","","2,632,200","","37.7","","2,100","","2,100","","94,500","","45","","67,800","","68,900","","2,537,700","","37.4",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","172,400","","175,800","","5,001,800","","29","","1,000","","1,000","","42,000","","42","","171,400","","174,800","","4,959,800","","28.9","","172,400","","175,800","","5,001,800","","29","","1,000","","1,000","","42,000","","42","","171,400","","174,800","","4,959,800","","28.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","35,000","","35,700","","1,150,200","","32.9","","600","","600","","24,600","","41","","34,400","","35,100","","1,125,600","","32.7","","35,000","","35,700","","1,150,200","","32.9","","600","","600","","24,600","","41","","34,400","","35,100","","1,125,600","","32.7",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","16,000","","16,900","","483,600","","30.2","","600","","600","","24,000","","40","","15,400","","16,300","","459,600","","29.8","","16,000","","16,900","","483,600","","30.2","","600","","600","","24,000","","40","","15,400","","16,300","","459,600","","29.8",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","52,000","","53,000","","1,856,700","","35.7","","1,300","","1,300","","54,600","","42","","50,700","","51,700","","1,802,100","","35.5","","52,000","","53,000","","1,856,700","","35.7","","1,300","","1,300","","54,600","","42","","50,700","","51,700","","1,802,100","","35.5",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","6,000","","6,300","","162,800","","27.1","","400","","400","","16,800","","42","","5,600","","5,900","","146,000","","26.1","","6,000","","6,300","","162,800","","27.1","","400","","400","","16,800","","42","","5,600","","5,900","","146,000","","26.1",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","57,800","","63,500","","1,433,400","","24.8","","1,100","","1,100","","42,900","","39","","56,700","","62,400","","1,390,500","","24.5","","57,800","","63,500","","1,433,400","","24.8","","1,100","","1,100","","42,900","","39","","56,700","","62,400","","1,390,500","","24.5",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","28,500","","31,800","","810,700","","28.4","","1,100","","1,100","","49,500","","45","","27,400","","30,700","","761,200","","27.8","","28,500","","31,800","","810,700","","28.4","","1,100","","1,100","","49,500","","45","","27,400","","30,700","","761,200","","27.8",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","72,000","","75,200","","2,401,400","","33.4","","800","","800","","35,200","","44","","71,200","","74,400","","2,366,200","","33.2","","72,000","","75,200","","2,401,400","","33.4","","800","","800","","35,200","","44","","71,200","","74,400","","2,366,200","","33.2",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","24,900","","25,600","","677,300","","27.2","","200","","200","","8,200","","41","","24,700","","25,400","","669,100","","27.1","","24,900","","25,600","","677,300","","27.2","","200","","200","","8,200","","41","","24,700","","25,400","","669,100","","27.1",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","42,700","","45,700","","1,292,000","","30.3","","1,000","","1,100","","44,000","","44","","41,700","","44,600","","1,248,000","","29.9","","42,700","","45,700","","1,292,000","","30.3","","1,000","","1,100","","44,000","","44","","41,700","","44,600","","1,248,000","","29.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","37,000","","39,800","","899,300","","24.3","","1,100","","1,100","","44,000","","40","","35,900","","38,700","","855,300","","23.8","","37,000","","39,800","","899,300","","24.3","","1,100","","1,100","","44,000","","40","","35,900","","38,700","","855,300","","23.8",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","17,800","","19,400","","580,900","","32.6","","1,400","","1,400","","57,400","","41","","16,400","","18,000","","523,500","","31.9","","17,800","","19,400","","580,900","","32.6","","1,400","","1,400","","57,400","","41","","16,400","","18,000","","523,500","","31.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","36,300","","40,500","","834,600","","23","","200","","200","","8,200","","41","","36,100","","40,300","","826,400","","22.9","","36,300","","40,500","","834,600","","23","","200","","200","","8,200","","41","","36,100","","40,300","","826,400","","22.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","CHASE","029","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","63,200","","64,700","","2,130,800","","33.7","","1,500","","1,500","","57,000","","38","","61,700","","63,200","","2,073,800","","33.6","","63,200","","64,700","","2,130,800","","33.7","","1,500","","1,500","","57,000","","38","","61,700","","63,200","","2,073,800","","33.6",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","DUNDY","057","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","44,000","","45,400","","1,699,700","","38.6","","900","","1,100","","37,800","","42","","43,100","","44,300","","1,661,900","","38.6","","44,000","","45,400","","1,699,700","","38.6","","900","","1,100","","37,800","","42","","43,100","","44,300","","1,661,900","","38.6",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","FRONTIER","063","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","53,300","","58,100","","1,963,100","","36.8","","200","","200","","8,200","","41","","53,100","","57,900","","1,954,900","","36.8","","53,300","","58,100","","1,963,100","","36.8","","200","","200","","8,200","","41","","53,100","","57,900","","1,954,900","","36.8",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HAYES","085","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","53,300","","58,700","","1,953,700","","36.7","","100","","100","","4,100","","41","","53,200","","58,600","","1,949,600","","36.6","","53,300","","58,700","","1,953,700","","36.7","","100","","100","","4,100","","41","","53,200","","58,600","","1,949,600","","36.6",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HITCHCOCK","087","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","87,700","","90,700","","3,282,600","","37.4","","500","","500","","20,000","","40","","87,200","","90,200","","3,262,600","","37.4","","87,700","","90,700","","3,282,600","","37.4","","500","","500","","20,000","","40","","87,200","","90,200","","3,262,600","","37.4",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","KEITH","101","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","77,000","","81,900","","2,783,300","","36.1","","2,700","","2,700","","110,700","","41","","74,300","","79,200","","2,672,600","","36","","77,000","","81,900","","2,783,300","","36.1","","2,700","","2,700","","110,700","","41","","74,300","","79,200","","2,672,600","","36",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","LINCOLN","111","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","52,200","","55,600","","1,624,500","","31.1","","1,500","","1,600","","58,500","","39","","50,700","","54,000","","1,566,000","","30.9","","52,200","","55,600","","1,624,500","","31.1","","1,500","","1,600","","58,500","","39","","50,700","","54,000","","1,566,000","","30.9",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","169,000","","172,700","","6,065,900","","35.9","","4,700","","4,700","","192,700","","41","","164,300","","168,000","","5,873,200","","35.7","","169,000","","172,700","","6,065,900","","35.9","","4,700","","4,700","","192,700","","41","","164,300","","168,000","","5,873,200","","35.7",""
"SURVEY","1975","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","76,300","","77,200","","2,662,400","","34.9","","1,900","","1,900","","72,200","","38","","74,400","","75,300","","2,590,200","","34.8","","76,300","","77,200","","2,662,400","","34.9","","1,900","","1,900","","72,200","","38","","74,400","","75,300","","2,590,200","","34.8",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","BUFFALO","019","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","31,000","","32,500","","1,131,700","","36.5","","400","","400","","21,600","","54","","30,600","","32,100","","1,110,100","","36.3","","31,000","","32,500","","1,131,700","","36.5","","400","","400","","21,600","","54","","30,600","","32,100","","1,110,100","","36.3",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","CUSTER","041","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","33,500","","34,500","","1,269,200","","37.9","","1,000","","1,000","","50,000","","50","","32,500","","33,500","","1,219,200","","37.5","","33,500","","34,500","","1,269,200","","37.9","","1,000","","1,000","","50,000","","50","","32,500","","33,500","","1,219,200","","37.5",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","DAWSON","047","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","10,500","","11,000","","370,000","","35.2","","500","","500","","24,500","","49","","10,000","","10,500","","345,500","","34.6","","10,500","","11,000","","370,000","","35.2","","500","","500","","24,500","","49","","10,000","","10,500","","345,500","","34.6",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","GREELEY","077","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","4,000","","4,500","","139,200","","34.8","","","","","","","","","","4,000","","4,500","","139,200","","34.8","","4,000","","4,500","","139,200","","34.8","","","","","","","","","","4,000","","4,500","","139,200","","34.8",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HALL","079","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","13,500","","14,000","","554,400","","41.1","","600","","600","","34,800","","58","","12,900","","13,400","","519,600","","40.3","","13,500","","14,000","","554,400","","41.1","","600","","600","","34,800","","58","","12,900","","13,400","","519,600","","40.3",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HOWARD","093","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","8,000","","8,500","","322,700","","40.3","","200","","200","","11,600","","58","","7,800","","8,300","","311,100","","39.9","","8,000","","8,500","","322,700","","40.3","","200","","200","","11,600","","58","","7,800","","8,300","","311,100","","39.9",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","SHERMAN","163","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","10,200","","10,500","","411,600","","40.4","","600","","600","","33,600","","56","","9,600","","9,900","","378,000","","39.4","","10,200","","10,500","","411,600","","40.4","","600","","600","","33,600","","56","","9,600","","9,900","","378,000","","39.4",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","VALLEY","175","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","10,800","","11,000","","421,400","","39","","300","","300","","16,800","","56","","10,500","","10,700","","404,600","","38.5","","10,800","","11,000","","421,400","","39","","300","","300","","16,800","","56","","10,500","","10,700","","404,600","","38.5",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BLAINE","009","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","400","","400","","13,600","","34","","","","","","","","","","400","","400","","13,600","","34","","400","","400","","13,600","","34","","","","","","","","","","400","","400","","13,600","","34",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BOYD","015","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","2,100","","2,200","","65,100","","31","","","","","","","","","","2,100","","2,200","","65,100","","31","","2,100","","2,200","","65,100","","31","","","","","","","","","","2,100","","2,200","","65,100","","31",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BROWN","017","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","800","","800","","34,000","","42.5","","700","","700","","31,500","","45","","100","","100","","2,500","","25","","800","","800","","34,000","","42.5","","700","","700","","31,500","","45","","100","","100","","2,500","","25",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","CHERRY","031","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,600","","1,700","","46,400","","29","","200","","200","","9,400","","47","","1,400","","1,500","","37,000","","26.4","","1,600","","1,700","","46,400","","29","","200","","200","","9,400","","47","","1,400","","1,500","","37,000","","26.4",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","GARFIELD","071","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","400","","400","","15,400","","38.5","","","","","","","","","","400","","400","","15,400","","38.5","","400","","400","","15,400","","38.5","","","","","","","","","","400","","400","","15,400","","38.5",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","HOLT","089","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,500","","3,600","","127,000","","36.3","","500","","500","","25,000","","50","","3,000","","3,100","","102,000","","34","","3,500","","3,600","","127,000","","36.3","","500","","500","","25,000","","50","","3,000","","3,100","","102,000","","34",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","KEYA PAHA","103","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,400","","1,400","","44,000","","31.4","","400","","400","","18,400","","46","","1,000","","1,000","","25,600","","25.6","","1,400","","1,400","","44,000","","31.4","","400","","400","","18,400","","46","","1,000","","1,000","","25,600","","25.6",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOGAN","113","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","6,600","","6,800","","238,800","","36.2","","100","","100","","5,000","","50","","6,500","","6,700","","233,800","","36","","6,600","","6,800","","238,800","","36.2","","100","","100","","5,000","","50","","6,500","","6,700","","233,800","","36",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","300","","300","","12,400","","41.3","","","","","","","","","","300","","300","","12,400","","41.3","","300","","300","","12,400","","41.3","","","","","","","","","","300","","300","","12,400","","41.3",""
"SURVEY","1974","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","200","","200","","6,100","","30.5","","","","","","","","","","200","","200","","6,100","","30.5","","200","","200","","6,100","","30.5","","","","","","","","","","200","","200","","6,100","","30.5",""
