"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","WHEAT - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT - ACRES PLANTED  -  <b>VALUE</b>","WHEAT - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>"
"SURVEY","1976","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","LAWRENCE","081","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,800","","3,100","","44,500","","24.7","","","","1,800","","3,100","","44,500","","24.7","","","","1,000","","2,000","","25,000","","25","","1,000","","2,000","","25,000","","25","","","","","","","","","","","","","","","","","","800","","1,100","","19,500","","24.4","","","","800","","1,100","","19,500","","24.4",""
"SURVEY","1976","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","MEADE","093","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","48,050","","61,000","","1,162,700","","24.2","","","","48,050","","61,000","","1,162,700","","24.2","","","","3,500","","5,300","","85,200","","24.3","","3,500","","5,300","","85,200","","24.3","","150","","200","","3,000","","20","","150","","200","","3,000","","20","","44,400","","55,500","","1,074,500","","24.2","","","","44,400","","55,500","","1,074,500","","24.2",""
"SURVEY","1976","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","PENNINGTON","103","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","63,200","","85,100","","1,548,000","","24.5","","","","63,200","","85,100","","1,548,000","","24.5","","","","9,800","","11,600","","240,800","","24.6","","9,800","","11,600","","240,800","","24.6","","100","","200","","1,900","","19","","100","","200","","1,900","","19","","53,300","","73,300","","1,305,300","","24.5","","","","53,300","","73,300","","1,305,300","","24.5",""
"SURVEY","1976","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","STANLEY","117","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","61,450","","81,250","","656,800","","10.7","","","","61,450","","81,250","","656,800","","10.7","","","","4,100","","7,000","","28,700","","7","","4,100","","7,000","","28,700","","7","","650","","850","","4,400","","6.8","","650","","850","","4,400","","6.8","","56,700","","73,400","","623,700","","11","","","","56,700","","73,400","","623,700","","11",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","AURORA","003","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","9,200","","9,400","","136,500","","14.8","","","","","","","","","","","","","","8,000","","8,100","","111,500","","13.9","","","","","","","","","","600","","600","","8,800","","14.7","","","","","","","","","","600","","700","","16,200","","27","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BEADLE","005","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","71,100","","75,000","","1,021,300","","14.4","","","","","","","","","","","","","","62,300","","63,100","","871,400","","14","","","","","","","","","","4,200","","4,200","","54,200","","12.9","","","","","","","","","","4,600","","7,700","","95,700","","20.8","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BRULE","015","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","14,500","","15,300","","287,400","","19.8","","","","","","","","","","","","","","9,000","","9,200","","134,000","","14.9","","","","","","","","","","400","","400","","5,500","","13.8","","","","","","","","","","5,100","","5,700","","147,900","","29","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BUFFALO","017","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,700","","3,800","","65,200","","17.6","","","","","","","","","","","","","","2,800","","2,800","","41,800","","14.9","","","","","","","","","","","","","","","","","","","","","","","","","","900","","1,000","","23,400","","26","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HAND","059","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","70,100","","79,300","","1,434,700","","20.5","","","","","","","","","","","","","","47,300","","49,000","","943,600","","19.9","","","","","","","","","","1,300","","1,300","","18,100","","13.9","","","","","","","","","","21,500","","29,000","","473,000","","22","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HUGHES","065","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","67,200","","74,200","","1,052,600","","15.7","","","","","","","","","","","","","","44,300","","45,300","","534,900","","12.1","","","","","","","","","","900","","900","","11,700","","13","","","","","","","","","","22,000","","28,000","","506,000","","23","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HYDE","069","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","18,000","","19,100","","289,400","","16.1","","","","","","","","","","","","","","15,100","","15,500","","225,800","","15","","","","","","","","","","600","","600","","8,400","","14","","","","","","","","","","2,300","","3,000","","55,200","","24","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","JERAULD","073","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","18,000","","18,400","","311,800","","17.3","","","","","","","","","","","","","","16,100","","16,300","","274,900","","17.1","","","","","","","","","","500","","500","","7,500","","15","","","","","","","","","","1,400","","1,600","","29,400","","21","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","SULLY","119","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","128,000","","141,300","","2,366,200","","18.5","","","","","","","","","","","","","","85,200","","86,900","","1,200,200","","14.1","","","","","","","","","","4,300","","4,300","","60,200","","14","","","","","","","","","","38,500","","50,100","","1,105,800","","28.7","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","BROOKINGS","011","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","20,000","","21,500","","453,900","","22.7","","","","","","","","","","","","","","17,500","","18,000","","399,900","","22.9","","","","","","","","","","1,100","","1,100","","23,200","","21.1","","","","","","","","","","1,400","","2,400","","30,800","","22","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","DAVISON","035","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","2,400","","2,400","","34,600","","14.4","","","","","","","","","","","","","","2,300","","2,300","","32,200","","14","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","","2,400","","24","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","HANSON","061","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,300","","1,300","","18,200","","14","","","","","","","","","","","","","","1,300","","1,300","","18,200","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","KINGSBURY","077","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","49,200","","50,900","","749,700","","15.2","","","","","","","","","","","","","","39,200","","39,600","","587,700","","15","","","","","","","","","","8,100","","8,100","","127,800","","15.8","","","","","","","","","","1,900","","3,200","","34,200","","18","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","LAKE","079","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","6,700","","6,700","","128,900","","19.2","","","","","","","","","","","","","","6,100","","6,100","","115,300","","18.9","","","","","","","","","","450","","450","","10,000","","22.2","","","","","","","","","","150","","150","","3,600","","24","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MCCOOK","087","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","2,950","","2,950","","53,500","","18.1","","","","","","","","","","","","","","2,100","","2,100","","34,300","","16.3","","","","","","","","","","150","","150","","3,100","","20.7","","","","","","","","","","700","","700","","16,100","","23","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINER","097","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","8,700","","8,800","","120,500","","13.9","","","","","","","","","","","","","","7,600","","7,600","","98,400","","12.9","","","","","","","","","","300","","300","","6,100","","20.3","","","","","","","","","","800","","900","","16,000","","20","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINNEHAHA","099","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,050","","3,050","","67,600","","22.2","","","","","","","","","","","","","","2,800","","2,800","","61,300","","21.9","","","","","","","","","","200","","200","","5,100","","25.5","","","","","","","","","","50","","50","","1,200","","24","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MOODY","101","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","5,600","","5,800","","145,200","","25.9","","","","","","","","","","","","","","3,800","","3,800","","98,700","","26","","","","","","","","","","500","","500","","12,700","","25.4","","","","","","","","","","1,300","","1,500","","33,800","","26","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","SANBORN","111","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,200","","3,200","","68,900","","21.5","","","","","","","","","","","","","","3,000","","3,000","","65,200","","21.7","","","","","","","","","","200","","200","","3,700","","18.5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","BROWN","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","227,200","","233,700","","4,952,200","","21.8","","","","","","","","","","","","","","212,900","","217,600","","4,661,300","","21.9","","","","","","","","","","12,500","","13,900","","258,500","","20.7","","","","","","","","","","1,800","","2,200","","32,400","","18","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","CAMPBELL","021","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","70,300","","72,000","","1,351,700","","19.2","","","","","","","","","","","","","","64,800","","66,100","","1,232,300","","19","","","","","","","","","","3,900","","3,900","","85,800","","22","","","","","","","","","","1,600","","2,000","","33,600","","21","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","EDMUNDS","045","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","106,500","","109,500","","1,889,900","","17.7","","","","","","","","","","","","","","77,000","","78,700","","1,304,300","","16.9","","","","","","","","","","26,500","","27,000","","522,600","","19.7","","","","","","","","","","3,000","","3,800","","63,000","","21","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","FAULK","049","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","71,600","","74,600","","1,360,100","","19","","","","","","","","","","","","","","60,600","","62,000","","1,148,900","","19","","","","","","","","","","5,100","","5,200","","75,500","","14.8","","","","","","","","","","5,900","","7,400","","135,700","","23","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","MCPHERSON","089","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","82,800","","84,600","","1,334,100","","16.1","","","","","","","","","","","","","","66,800","","68,200","","1,063,700","","15.9","","","","","","","","","","15,000","","15,200","","250,400","","16.7","","","","","","","","","","1,000","","1,200","","20,000","","20","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","POTTER","107","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","80,800","","90,900","","1,520,600","","18.8","","","","","","","","","","","","","","64,900","","68,600","","1,110,100","","17.1","","","","","","","","","","4,200","","4,300","","74,500","","17.7","","","","","","","","","","11,700","","18,000","","336,000","","28.7","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","SPINK","115","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","204,800","","211,000","","3,649,300","","17.8","","","","","","","","","","","","","","185,300","","188,600","","3,337,400","","18","","","","","","","","","","13,200","","13,900","","180,900","","13.7","","","","","","","","","","6,300","","8,500","","131,000","","20.8","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","WALWORTH","129","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","78,300","","81,300","","1,499,700","","19.2","","","","","","","","","","","","","","72,000","","74,800","","1,365,100","","19","","","","","","","","","","4,600","","4,600","","95,500","","20.8","","","","","","","","","","1,700","","1,900","","39,100","","23","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CLARK","025","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","79,500","","83,000","","1,171,800","","14.7","","","","","","","","","","","","","","64,200","","66,800","","948,500","","14.8","","","","","","","","","","12,600","","12,800","","177,400","","14.1","","","","","","","","","","2,700","","3,400","","45,900","","17","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CODINGTON","029","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","50,300","","52,100","","891,800","","17.7","","","","","","","","","","","","","","33,900","","34,900","","599,900","","17.7","","","","","","","","","","13,800","","14,000","","237,300","","17.2","","","","","","","","","","2,600","","3,200","","54,600","","21","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DAY","037","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","110,100","","115,700","","1,440,800","","13.1","","","","","","","","","","","","","","80,000","","82,000","","949,800","","11.9","","","","","","","","","","24,700","","26,700","","388,400","","15.7","","","","","","","","","","5,400","","7,000","","102,600","","19","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DEUEL","039","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,700","","22,400","","499,700","","23","","","","","","","","","","","","","","18,000","","18,200","","425,300","","23.6","","","","","","","","","","1,100","","1,100","","22,400","","20.4","","","","","","","","","","2,600","","3,100","","52,000","","20","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","GRANT","051","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","49,700","","51,100","","975,800","","19.6","","","","","","","","","","","","","","44,100","","45,200","","870,200","","19.7","","","","","","","","","","4,300","","4,300","","78,300","","18.2","","","","","","","","","","1,300","","1,600","","27,300","","21","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","HAMLIN","057","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","28,100","","29,700","","591,300","","21","","","","","","","","","","","","","","22,500","","23,800","","469,400","","20.9","","","","","","","","","","4,300","","4,300","","94,600","","22","","","","","","","","","","1,300","","1,600","","27,300","","21","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","MARSHALL","091","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","90,100","","92,200","","2,318,700","","25.7","","","","","","","","","","","","","","76,700","","78,200","","1,970,400","","25.7","","","","","","","","","","12,800","","13,300","","336,300","","26.3","","","","","","","","","","600","","700","","12,000","","20","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","ROBERTS","109","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","88,800","","94,900","","2,083,500","","23.5","","","","","","","","","","","","","","77,400","","82,400","","1,828,600","","23.6","","","","","","","","","","9,900","","10,500","","220,400","","22.3","","","","","","","","","","1,500","","2,000","","34,500","","23","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","BUTTE","019","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","15,300","","16,500","","522,000","","34.1","","","","","","","","","","","","","","6,000","","6,200","","210,600","","35.1","","","","","","","","","","600","","600","","15,600","","26","","","","","","","","","","8,700","","9,700","","295,800","","34","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","CORSON","031","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","103,500","","106,400","","1,809,300","","17.5","","","","","","","","","","","","","","89,300","","91,200","","1,527,500","","17.1","","","","","","","","","","9,800","","10,000","","185,900","","19","","","","","","","","","","4,400","","5,200","","95,900","","21.8","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","DEWEY","041","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","44,400","","47,800","","820,300","","18.5","","","","","","","","","","","","","","32,200","","32,600","","483,300","","15","","","","","","","","","","1,200","","1,200","","18,000","","15","","","","","","","","","","11,000","","14,000","","319,000","","29","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","HARDING","063","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","38,600","","39,400","","786,300","","20.4","","","","","","","","","","","","","","24,800","","25,000","","523,700","","21.1","","","","","","","","","","10,300","","10,400","","196,100","","19","","","","","","","","","","3,500","","4,000","","66,500","","19","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","PERKINS","105","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","113,600","","117,900","","2,096,100","","18.5","","","","","","","","","","","","","","79,200","","80,300","","1,275,100","","16.1","","","","","","","","","","13,400","","13,600","","254,000","","19","","","","","","","","","","21,000","","24,000","","567,000","","27","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","ZIEBACH","137","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","34,000","","35,600","","804,200","","23.7","","","","","","","","","","","","","","15,500","","15,700","","268,600","","17.3","","","","","","","","","","2,200","","2,200","","30,300","","13.8","","","","","","","","","","16,300","","17,700","","505,300","","31","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","GREGORY","053","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","11,350","","13,650","","251,000","","22.1","","","","","","","","","","","","","","7,100","","7,200","","117,800","","16.6","","","","","","","","","","850","","850","","14,200","","16.7","","","","","","","","","","3,400","","5,600","","119,000","","35","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","JONES","075","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","46,800","","51,400","","1,334,500","","28.5","","","","","","","","","","","","","","2,800","","2,900","","33,000","","11.8","","","","","","","","","","400","","400","","6,000","","15","","","","","","","","","","43,600","","48,100","","1,295,500","","29.7","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","LYMAN","085","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","86,650","","105,750","","2,789,700","","32.2","","","","","","","","","","","","","","7,200","","7,300","","97,400","","13.5","","","","","","","","","","450","","450","","6,300","","14","","","","","","","","","","79,000","","98,000","","2,686,000","","34","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","MELLETTE","095","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,600","","24,800","","585,400","","27.1","","","","","","","","","","","","","","3,400","","3,600","","57,400","","16.9","","","","","","","","","","1,200","","1,200","","18,000","","15","","","","","","","","","","17,000","","20,000","","510,000","","30","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TODD","121","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","9,800","","11,600","","254,300","","25.9","","","","","","","","","","","","","","2,000","","2,000","","31,100","","15.6","","","","","","","","","","200","","200","","2,800","","14","","","","","","","","","","7,600","","9,400","","220,400","","29","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TRIPP","123","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","45,300","","81,700","","1,248,700","","27.6","","","","","","","","","","","","","","14,600","","15,000","","227,300","","15.6","","","","","","","","","","2,700","","2,700","","41,400","","15.3","","","","","","","","","","28,000","","64,000","","980,000","","35","","","","","","","","","","",""
"SURVEY","1975","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","BON HOMME","009","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,280","","3,280","","78,100","","23.8","","","","","","","","","","","","","","3,100","","3,100","","74,600","","24.1","","","","","","","","","","100","","100","","2,300","","23","","","","","","","","","","80","","80","","1,200","","15","","","","","","","","","","",""
